,JBLAB-19902,JBLAB-19904,JBLAB-19905,JBLAB-19906,JBLAB-19907,JBLAB-19917,JBLAB-19937,JBLAB-19938,JBLAB-19939,JBLAB-19941
ENSG00000116721,0,0,0,1.635,0,2.161,0,0,0,0
ENSG00000239810,0,0,0,2.452,0,0.72,0,0,0,0
ENSG00000179172,49.225,79.347,70.778,50.677,29.244,65.548,78.856,73.018,149.245,127.366
ENSG00000120952,0,0,0,1.635,0,2.881,0,0,0,0
ENSG00000204510,0,0,0,1.635,0,5.763,0,0,0,0
ENSG00000274178,0,0,0,0,0,2.161,0,0,0,0
ENSG00000274764,0,0,0,0,0,2.161,0,0,0,0
ENSG00000280267,0,0,0,0.817,0,2.881,0,0,0,0
ENSG00000229571,0,0,0,0.817,0,2.881,0,0,0,0
ENSG00000277862,0,0,0,3.27,0,8.644,0,0,0,0
ENSG00000275774,19.925,42.577,43.299,29.426,32.029,32.414,51.519,41.864,72.52,58.079
ENSG00000229978,0,0,0,0.817,0,7.923,0,0,0,0
ENSG00000179412,3.516,0,1.665,1.635,1.393,0.72,0,0,2.102,0
ENSG00000204505,0,0,0,1.635,0,2.881,0,0,0,0
ENSG00000279169,0,0,0,0,0,2.881,0,0,0,0
ENSG00000182330,0,0,0,1.635,0,2.161,0,0,0,0
ENSG00000204501,0,0,0,0,0,2.161,0,0,0,0
ENSG00000237700,0,0,0,0,0,2.161,0,0,0,0
ENSG00000204481,0,0,0,0.817,0,2.161,0,0,0,0
ENSG00000162494,0,0,0,0,0,20.169,1.051,0,2.102,0
ENSG00000162493,18.753,30.965,0,70.295,36.207,306.853,47.313,18.498,339.48,9.17
ENSG00000116731,2277.259,1118.605,1007.542,879.5,1797.818,947.212,612.971,1466.211,655.837,768.274
ENSG00000189337,5660.916,1686.616,1548.783,2216.732,4266.858,3305.517,1497.204,1128.379,1579.684,2264.066
ENSG00000175147,434.824,78.38,49.128,179.006,459.551,89.319,50.468,46.732,13.663,28.53
ENSG00000171729,1885.8,368.675,474.627,919.551,1845.165,1032.929,274.417,511.129,378.367,836.543
ENSG00000278480,4.688,0,0,1.635,2.785,0.72,0,0,0,0
ENSG00000142621,50.397,49.35,4.996,105.442,32.029,458.119,112.501,94.437,32.582,239.449
ENSG00000233485,0,0,0,0,0,13.686,0,0.974,4.204,12.227
ENSG00000228140,3.516,1.935,0,5.722,2.785,7.923,7.36,25.313,0,41.776
ENSG00000142634,2765.996,5190.48,1070.826,1307.806,2524.743,5858.306,1230.147,1396.113,3123.633,8782.17
ENSG00000162438,1.172,0.968,0,3.27,5.57,3.602,3.154,1.947,1.051,1.019
ENSG00000132906,495.77,592.202,338.9,686.598,477.654,915.518,199.767,382.617,389.929,569.583
ENSG00000116138,1095.85,854.436,516.261,890.126,1119.632,806.03,480.493,854.803,504.49,587.923
ENSG00000272510,0,0,0,0.817,0,4.322,1.051,12.657,3.153,1.019
ENSG00000116771,7.032,27.094,149.882,127.511,23.674,284.524,28.388,725.317,67.265,143.669
ENSG00000237301,5.86,10.644,2.498,9.809,0,15.847,8.411,23.366,4.204,5.095
ENSG00000235084,225.03,182.886,218.995,261.561,238.131,365.199,175.585,398.194,380.469,692.873
ENSG00000197312,1381.826,793.474,1638.713,1538.307,1153.054,2136.449,800.121,2388.191,681.061,1186.036
ENSG00000116786,3641.504,2516.86,1918.493,1960.075,3395.104,3732.662,817.995,1696.949,610.643,842.656
ENSG00000162461,23.441,23.224,8.327,6.539,44.562,16.567,17.874,24.339,2.102,6.114
ENSG00000162458,1209.537,2238.177,135.727,304.065,1523.48,393.291,744.397,684.427,1008.98,307.717
ENSG00000224321,24.613,28.062,67.447,31.06,32.029,20.889,65.187,44.785,99.847,92.723
ENSG00000233954,589.532,1221.176,2.498,1443.491,778.451,1988.784,925.239,1317.253,1178.194,1530.435
ENSG00000178715,186.353,142.245,732.758,388.255,218.635,581.293,177.688,251.184,130.327,611.359
ENSG00000179743,69.15,110.312,174.863,304.882,96.088,215.374,83.061,112.935,46.245,198.692
ENSG00000065526,2809.361,2988.106,1782.766,1866.894,2577.661,2047.13,1139.726,2619.903,1172.939,1694.483
ENSG00000116809,1247.042,576.72,605.358,1414.066,1281.171,1210.846,400.586,421.56,560.194,557.355
ENSG00000183888,0,0,0,0,0,2.161,0,0,0,0
ENSG00000173641,0,1.935,205.672,0,4.178,0.72,6.308,9.736,1.051,8.151
ENSG00000186510,50.397,137.406,29.976,33.513,33.422,34.575,168.225,21.419,4.204,17.322
ENSG00000232456,3.516,4.838,9.992,26.974,5.57,36.736,10.514,1.947,2.102,6.114
ENSG00000184908,96.107,90.959,12.49,17.165,125.332,36.736,99.884,72.045,16.816,36.682
ENSG00000185519,15.236,24.191,47.463,172.467,38.992,180.078,67.29,9.736,9.459,24.454
ENSG00000142627,4607.259,5204.995,1933.481,6622.404,4832.245,9668.042,1558.186,2797.095,2244.98,1298.119
ENSG00000227959,66.806,44.512,34.973,10.626,58.488,43.939,15.771,12.657,10.51,5.095
ENSG00000224621,21.097,15.482,13.323,2.452,20.889,4.322,4.206,6.815,1.051,0
ENSG00000142632,556.715,794.441,1333.952,1143.513,580.705,1263.429,510.984,1065.096,394.133,899.716
ENSG00000237276,12.892,24.191,33.307,68.66,32.029,29.533,38.902,43.811,63.061,23.435
ENSG00000132881,139.472,103.539,154.878,136.502,217.242,105.166,82.01,96.384,110.357,123.291
ENSG00000233929,57.43,131.601,40.801,24.521,84.947,51.142,156.66,10.709,34.684,18.341
ENSG00000037637,1797.897,1280.202,1063.331,1095.288,1395.363,1550.834,740.191,1043.677,583.316,726.498
ENSG00000055070,6377.027,7627.025,6177.648,4636.991,6226.215,6264.563,2483.425,5685.706,4471.041,6478.366
ENSG00000226457,4.688,1.935,1.665,4.087,11.141,4.322,3.154,1.947,0,0
ENSG00000187144,1.172,5.806,0,0,2.785,2.161,3.154,2.921,2.102,8.151
ENSG00000157191,2014.723,1819.184,1217.377,1389.544,2246.228,2314.366,678.158,1324.068,1323.235,1405.106
ENSG00000226029,41.021,6.774,4.163,8.174,48.74,18.728,3.154,20.445,13.663,15.284
ENSG00000080947,82.042,89.992,14.988,83.373,93.303,44.659,99.884,56.468,17.867,14.265
ENSG00000206652,1.172,30.965,0,0.817,6.963,2.881,1.051,9.736,9.459,1.019
ENSG00000261135,10.548,34.835,5.829,51.495,18.104,41.778,14.72,7.789,4.204,1.019
ENSG00000224174,18.753,11.612,7.494,9.809,25.066,10.805,24.182,11.683,17.867,33.625
ENSG00000225710,4.688,0,2.498,0.817,4.178,0,1.051,0.974,0,3.057
ENSG00000219481,693.843,629.941,660.315,951.429,722.748,699.424,518.344,596.804,270.112,611.359
ENSG00000215908,416.071,280.619,189.018,498.601,458.158,319.819,124.066,199.584,46.245,84.571
ENSG00000186301,100.795,107.409,13.323,183.093,181.035,141.902,121.963,46.732,4.204,13.246
ENSG00000282143,1.172,4.838,0,4.087,1.393,5.763,6.308,0.974,1.051,0
ENSG00000207513,3.516,23.224,0,0.817,2.785,2.881,3.154,8.762,4.204,4.076
ENSG00000280114,22.269,0.968,0,7.356,13.926,3.602,9.463,0.974,0,8.151
ENSG00000236698,175.805,185.789,125.735,131.598,139.258,148.384,142.991,205.425,217.561,172.199
ENSG00000268869,33.989,13.547,16.654,103.807,38.992,56.905,38.902,5.841,9.459,74.382
ENSG00000279132,0,0,0,0.817,6.963,0,2.103,1.947,2.102,0
ENSG00000282740,2.344,1.935,0.833,5.722,4.178,6.483,11.565,0.974,3.153,2.038
ENSG00000058453,665.714,573.817,249.804,711.12,763.133,367.36,296.497,207.372,289.031,290.395
ENSG00000227684,0,0,2.498,0,1.393,0,0,0.974,0,2.038
ENSG00000207389,1.172,25.159,0,2.452,0,0.72,3.154,13.63,4.204,0
ENSG00000186715,120.719,136.439,28.311,172.467,179.643,169.994,138.786,60.362,0,28.53
ENSG00000223643,3.516,0,0,2.452,5.57,0,0,0.974,1.051,1.019
ENSG00000230239,3.516,0,0,0.817,1.393,0.72,0,0,0,1.019
ENSG00000238142,71.494,84.186,39.136,31.06,86.34,32.414,51.519,55.494,56.755,144.688
ENSG00000207005,1.172,18.385,0,0.817,1.393,1.441,1.051,6.815,6.306,2.038
ENSG00000272426,0,2.903,0.833,2.452,0,1.441,3.154,0,0,0
ENSG00000117122,19.925,1425.35,78.272,556.635,50.133,222.577,198.716,213.214,452.99,1042.367
ENSG00000159363,1653.737,1598.559,1078.32,2469.302,1921.757,2159.499,620.33,480.948,588.571,1066.821
ENSG00000117118,3584.075,2708.455,3622.155,2617.247,3190.396,5614.84,1245.918,2516.704,945.918,2927.39
ENSG00000117115,1926.821,84.186,37.471,469.993,1432.962,764.252,67.29,123.645,1389.449,114.12
ENSG00000204362,11.72,0,0,0,2.785,0,3.154,0.974,0,0
ENSG00000142623,22.269,8.709,0,0,22.281,2.161,17.874,0,126.122,3.057
ENSG00000142619,3.516,1.935,0,1.635,0,1.441,3.154,21.419,1.051,0
ENSG00000159339,3.516,0,1.665,0,1.393,0,0,0,0,1.019
ENSG00000276747,0,0,0,0,0,0,0,4.868,0,0
ENSG00000227751,3.516,4.838,4.163,0.817,1.393,2.161,0,5.841,1.051,13.246
ENSG00000179051,6863.421,12093.702,14935.768,13602.82,6391.932,11908.936,4360.187,15311.488,5996.072,9952.922
ENSG00000074964,1664.286,524.467,391.359,379.264,1758.826,560.404,205.024,453.688,158.704,167.105
ENSG00000117148,0,20.321,557.062,0.817,1.393,128.936,0,0.974,1.051,0
ENSG00000179023,120.719,1.935,0,12.261,50.133,118.131,31.542,78.86,73.571,52.984
ENSG00000159423,259.019,213.851,159.874,1563.646,341.182,443.713,216.59,431.296,676.857,600.151
ENSG00000169991,417.243,103.539,25.813,1148.417,412.203,169.994,258.646,260.919,690.52,654.154
ENSG00000272084,5.86,19.353,13.323,24.521,16.711,13.686,2.103,17.524,2.102,3.057
ENSG00000127481,5308.134,4455.065,2860.253,2416.172,4202.8,3736.264,2551.766,5087.928,1564.969,1704.672
ENSG00000230424,9.376,23.224,26.646,26.974,6.963,41.778,30.491,50.626,21.02,59.098
ENSG00000127463,5761.71,2811.026,2764.495,3105.223,5318.254,4443.611,1460.405,2204.184,1897.092,2169.305
ENSG00000053372,2153.023,2289.462,3489.759,1982.144,2657.038,3440.215,815.892,2875.954,1062.582,2903.954
ENSG00000211454,32.817,103.539,60.786,44.956,71.021,79.234,36.799,56.468,25.224,70.306
ENSG00000162482,60.946,186.757,64.949,49.043,79.377,54.744,41.005,55.494,19.969,61.136
ENSG00000053371,1066.549,1423.415,1812.743,1477.004,1217.113,1316.012,795.915,1382.483,1147.714,2598.275
ENSG00000040487,614.145,605.75,470.464,422.585,764.525,1045.895,209.23,495.552,204.949,317.907
ENSG00000077549,8837.123,8901.422,7667.311,5344.024,8831.728,8460.077,2096.507,4074.431,4500.47,4623.911
ENSG00000173436,521.554,728.641,827.683,572.983,437.269,926.323,308.062,664.955,424.612,666.381
ENSG00000226396,277.772,248.686,353.056,292.622,324.471,191.603,540.423,339.779,809.286,716.309
ENSG00000158747,253.159,487.696,611.187,29.426,282.693,365.919,278.623,377.749,537.071,374.967
ENSG00000158748,1.172,0,0,4.087,1.393,5.042,4.206,0,0,3.057
ENSG00000162542,1414.643,1091.51,1113.292,958.785,1402.326,2034.884,445.797,536.442,171.316,272.055
ENSG00000169914,421.932,186.757,522.923,561.539,360.678,424.264,252.338,466.345,200.745,360.702
ENSG00000188257,4.688,7.741,0,0.817,103.051,0.72,0,0,1.051,0
ENSG00000127472,0,0,0,0,0,0,1.051,0,46.245,0
ENSG00000158786,1.172,0,0,0.817,0,4.322,3.154,0,0,0
ENSG00000227066,1860.015,0.968,0,0,1860.484,30.973,1.051,0,2.102,1.019
ENSG00000187980,4.688,0,0,0,2.785,0,5.257,0.974,1.051,0
ENSG00000225986,18.753,8.709,0,1.635,19.496,3.602,30.491,6.815,34.684,2.038
ENSG00000162543,1540.05,395.769,0,189.632,930.242,192.324,750.705,632.827,878.653,529.844
ENSG00000158816,0,0,0,0,0,0.72,2.103,2.921,2.102,0
ENSG00000162545,5135.845,14.515,9.159,81.738,5790.338,386.088,1975.595,74.966,1204.469,114.12
ENSG00000090432,3521.957,1147.634,838.508,1221.982,3271.165,2751.596,619.279,674.691,869.194,816.164
ENSG00000183114,0,0,0,2.452,0,15.847,9.463,0,0,6.114
ENSG00000158825,9.376,8.709,3.331,15.53,8.355,327.742,314.371,15.577,29.429,153.859
ENSG00000158828,3697.762,2335.91,786.049,1296.363,3886.684,4011.424,1173.371,1216.975,1059.429,1489.678
ENSG00000117242,409.039,347.387,174.863,556.635,501.328,821.877,311.217,217.108,250.143,256.771
ENSG00000244038,10492.033,11702.771,8071.993,9795.469,9643.601,13626.163,8616.285,9040.661,6847.398,9481.157
ENSG00000117245,49.225,4.838,8.327,124.242,37.6,178.638,79.907,30.181,9.459,31.587
ENSG00000189410,117.203,24.191,52.459,56.399,151.791,79.955,86.215,66.203,1.051,38.719
ENSG00000127483,7693.22,6311.02,6648.944,5638.28,5855.789,6031.181,3675.721,4887.37,2374.255,3956.511
ENSG00000075151,3704.794,2632.978,3625.486,2909.052,2900.739,3068.534,1414.143,3439.657,480.316,1739.316
ENSG00000117298,17868.803,2349.457,3275.76,5769.061,13353.428,23485.088,3953.292,5762.618,4623.439,6782.007
ENSG00000231105,1.172,0,0.833,6.539,1.393,3.602,4.206,5.841,2.102,1.019
ENSG00000236216,26.957,32.9,7.494,8.991,25.066,7.923,6.308,11.683,14.714,8.151
ENSG00000227001,37.505,24.191,15.821,29.426,20.889,33.134,42.056,25.313,11.561,11.208
ENSG00000187952,78.526,210.948,71.61,274.639,52.918,97.242,253.389,172.324,163.959,73.363
ENSG00000186543,1.172,0,2.498,4.904,5.57,0.72,0,0,0,0
ENSG00000142794,248.471,173.21,134.061,223.962,196.353,208.891,228.155,196.663,176.571,128.385
ENSG00000162551,78.526,1378.903,43.299,415.229,61.273,837.004,803.275,2909.056,958.531,3553.014
ENSG00000076864,2026.444,2131.735,172.365,1001.289,1849.343,1908.83,523.601,752.577,143.99,168.124
ENSG00000090686,3118.778,2416.225,1982.609,3223.743,2533.099,4222.475,1183.885,2449.527,1090.959,1809.622
ENSG00000187942,10.548,39.674,8.327,0,16.711,4.322,7.36,8.762,10.51,6.114
ENSG00000142798,8050.689,22073.087,1182.405,2958.912,8284.445,6832.17,2509.71,2266.494,1504.01,2001.181
ENSG00000232037,3.516,6.774,8.327,1.635,6.963,5.763,9.463,4.868,1.051,12.227
ENSG00000219073,0,0,0,0.817,4.178,1.441,0,0.974,0,0
ENSG00000228397,2.344,0,6.661,2.452,4.178,2.881,2.103,0.974,2.102,0
ENSG00000218510,379.738,402.543,336.402,532.931,310.545,370.241,317.525,429.349,142.939,397.383
ENSG00000070831,8782.037,9862.299,6195.966,5224.686,7322.174,7979.628,3296.163,5805.456,4666.531,5935.275
ENSG00000230068,4.688,3.871,0,0,4.178,0,0,0.974,0,0
ENSG00000271840,2.344,0,3.331,0.817,4.178,1.441,0,3.894,0,2.038
ENSG00000162552,11.72,19.353,0,8.991,11.141,59.066,10.514,6.815,19.969,9.17
ENSG00000234397,187.525,140.309,279.78,138.954,158.754,182.239,183.996,428.375,219.663,630.719
ENSG00000184677,1290.407,652.197,646.159,935.082,1219.898,862.215,507.83,853.829,568.602,635.813
ENSG00000237200,4.688,0,0,0,1.393,0.72,0,0,0,0
ENSG00000070886,7.032,6.774,0.833,6.539,4.178,36.016,49.416,1.947,0,18.341
ENSG00000173372,77.354,63.865,0,0,635.015,2.881,0,0,0,0
ENSG00000159189,69.15,43.544,0,0,348.144,1.441,0,0,0,0
ENSG00000173369,80.87,69.671,0,0,665.652,3.602,0,0,0,0
ENSG00000133216,4572.098,2521.699,2968.502,1642.932,4044.046,3239.248,601.405,1578.173,765.143,1201.32
ENSG00000215906,0,0,0,3.27,1.393,1.441,0,0,0,0
ENSG00000227868,1.172,0.968,0,5.722,0,5.042,4.206,0.974,0,0
ENSG00000004487,3136.358,4997.917,8643.211,4784.936,3020.501,16046.415,2730.505,4143.555,1848.745,3924.924
ENSG00000169641,2205.765,973.457,1053.339,642.46,1176.728,954.415,356.427,805.15,558.092,582.829
ENSG00000179546,3.516,2.903,0.833,4.087,6.963,14.406,0,4.868,7.357,8.151
ENSG00000215381,1.172,2.903,0,0.817,2.785,1.441,0,0.974,1.051,3.057
ENSG00000261326,31.645,24.191,91.595,72.747,45.955,56.905,124.066,153.826,8.408,16.303
ENSG00000125944,3927.48,7089.011,6292.557,4940.238,3090.13,5107.74,2798.847,5399.473,3635.48,5082.43
ENSG00000125945,819.251,711.223,420.503,1366.658,607.164,604.343,721.266,968.712,415.153,631.737
ENSG00000249087,15.236,26.127,29.144,75.199,22.281,38.177,119.86,61.336,18.918,63.174
ENSG00000271420,1.172,3.871,4.996,4.904,8.355,1.441,3.154,8.762,0,7.133
ENSG00000204219,92.591,733.479,1019.199,731.554,118.369,298.93,486.802,1999.733,118.765,1689.388
ENSG00000088280,266.051,779.927,771.061,788.771,499.935,693.662,640.307,1161.481,99.847,820.24
ENSG00000007968,713.768,872.821,1050.841,851.709,402.455,768.574,205.024,340.753,305.847,505.39
ENSG00000235052,7.032,0,24.148,4.904,16.711,5.042,6.308,1.947,1.051,2.038
ENSG00000117318,2490.568,151.921,1435.539,219.875,2406.374,173.595,16.823,28.234,25.224,63.174
ENSG00000197880,15.236,0,0,0,19.496,2.161,0,0.974,0,0
ENSG00000142676,23494.558,24949.913,43601.585,21463.554,21998.55,33334.649,22960.637,32743.433,18411.776,47297.776
ENSG00000011007,3108.229,1792.09,2290.701,2130.09,2800.474,2799.137,791.71,3237.153,1184.5,1402.05
ENSG00000236810,64.462,52.253,48.295,91.546,105.836,92.2,96.729,52.573,45.194,74.382
ENSG00000057757,1649.049,1700.163,1586.254,2280.487,1895.298,2632.744,739.139,2220.735,1018.439,2269.16
ENSG00000011009,3408.27,4283.791,2588.8,2828.131,4098.356,3531.695,1057.716,2961.629,1419.929,2657.373
ENSG00000117308,2117.862,2878.762,1615.398,1629.036,2180.777,3527.373,394.278,1357.17,794.571,1828.982
ENSG00000117305,1155.624,1464.056,986.725,1237.512,1270.031,2109.797,1041.945,1445.766,621.153,2105.112
ENSG00000179163,3889.975,2112.382,171.532,1068.314,2183.562,2396.482,827.458,1234.499,962.735,1759.695
ENSG00000188822,1.172,0,0.833,0,0,3.602,1.051,0,1.051,0
ENSG00000229106,51.569,32.9,43.299,89.912,58.488,64.108,8.411,18.498,64.112,45.852
ENSG00000230228,84.386,283.522,338.068,274.639,75.199,136.139,200.819,239.501,462.449,248.619
ENSG00000189266,2750.76,1952.72,2224.919,1947.814,1825.669,1920.355,1156.548,3477.627,1718.418,2908.03
ENSG00000188529,2961.725,3258.081,3459.782,2839.574,2435.618,2568.636,2253.166,4003.36,1920.214,3055.775
ENSG00000225315,0,0.968,0,0,0,4.322,0,0,0,1.019
ENSG00000142661,2.344,4.838,2.498,5.722,0,48.981,0,5.841,0,2.038
ENSG00000142677,98.451,49.35,5.829,138.137,94.695,141.181,11.565,99.305,7.357,95.78
ENSG00000185436,237.923,212.883,126.567,122.607,239.523,221.856,147.197,488.737,105.102,288.358
ENSG00000230023,0,3.871,2.498,0,0,0.72,0,0,0,0
ENSG00000232298,1.172,0,1.665,0.817,4.178,0,0,2.921,0,0
ENSG00000158055,392.631,504.146,488.783,146.311,547.283,229.78,4.206,89.569,206,56.041
ENSG00000001460,532.103,416.09,207.337,267.283,562.601,337.827,232.361,524.759,222.816,491.125
ENSG00000001461,2753.104,1591.786,1901.839,921.186,2125.074,2003.911,786.453,1612.248,609.592,1585.457
ENSG00000117602,1852.983,1513.406,227.321,807.57,1595.894,811.073,596.148,2606.273,520.255,1613.987
ENSG00000264443,4.688,1.935,0,0,4.178,0,1.051,2.921,3.153,12.227
ENSG00000184454,332.857,190.627,1.665,1.635,428.914,103.005,24.182,1578.173,84.082,2100.018
ENSG00000227312,0,2.903,0,0,0,0,0,0.974,0,0
ENSG00000133226,3468.043,3498.058,3437.3,2403.911,2470.433,2783.29,1984.006,3739.52,1964.357,2785.758
ENSG00000169504,3957.953,2675.555,4122.595,2867.365,2609.691,6282.571,2838.8,9497.27,3353.806,5616.35
ENSG00000020633,200.418,30.965,2453.073,362.916,256.234,2086.747,240.772,2558.567,1000.571,4878.643
ENSG00000229162,0,0,0.833,8.174,0,12.966,4.206,23.366,1.051,2.038
ENSG00000261025,0,2.903,0,0,0,0,0,0,0,0
ENSG00000231953,0,0,0,0,0,1.441,12.617,4.868,0,4.076
ENSG00000117614,1789.693,2267.206,1752.79,1568.55,1516.517,3051.246,1174.422,1882.903,1094.112,1509.037
ENSG00000117616,1092.334,1092.478,1106.631,1951.901,1439.925,1027.166,1908.305,1699.87,217.561,445.273
ENSG00000272432,4.688,7.741,4.996,4.087,9.748,4.322,0,2.921,1.051,3.057
ENSG00000261349,7.032,15.482,7.494,9.809,0,7.203,15.771,3.894,0,5.095
ENSG00000187010,1.172,3.871,0,6.539,6.963,12.966,4.206,6.815,3.153,10.189
ENSG00000224183,255.503,100.636,246.473,75.199,169.894,107.327,69.393,154.799,62.01,153.859
ENSG00000183726,3603.999,4179.285,2018.415,3173.882,3517.651,4582.632,1429.914,4189.314,2890.306,4162.335
ENSG00000188672,19.925,22.256,4.163,9.809,27.852,43.219,66.239,33.102,28.378,49.928
ENSG00000238084,119.547,56.124,129.065,42.504,94.695,52.583,44.159,89.569,49.398,102.912
ENSG00000204178,1111.087,1065.384,945.091,1227.703,1161.41,1350.587,549.886,1150.771,1003.725,765.217
ENSG00000157978,1542.394,872.821,469.631,791.223,1594.501,1339.782,329.091,1033.942,657.939,732.612
ENSG00000225643,12.892,9.677,0,1.635,18.104,13.686,0,5.841,1.051,3.057
ENSG00000117643,8.204,27.094,2.498,49.86,19.496,90.759,45.211,79.834,51.5,58.079
ENSG00000162430,1796.725,2777.158,596.198,2104.751,2439.796,2160.219,1741.131,1476.92,2708.48,1982.84
ENSG00000228172,22.269,26.127,18.319,10.626,19.496,12.245,23.131,50.626,8.408,36.682
ENSG00000117640,1098.194,1211.499,870.983,1598.793,958.093,1650.237,745.448,1031.021,777.755,913.981
ENSG00000127423,498.114,404.478,716.104,484.706,377.389,759.21,99.884,393.326,183.929,254.733
ENSG00000236528,1.172,0,9.992,9.809,9.748,9.364,3.154,2.921,2.102,9.17
ENSG00000182749,2086.217,356.096,390.527,1205.634,2108.363,1388.764,425.82,264.814,165.01,301.604
ENSG00000117632,8271.031,10592.875,13194.636,24587.576,7093.791,15040.137,6240.104,11341.23,13935.48,19902.787
ENSG00000158006,1166.172,753.8,734.423,617.938,948.345,828.36,371.147,388.458,301.643,413.686
ENSG00000158008,3.516,1.935,4.163,1.635,0,0,5.257,0.974,2.102,0
ENSG00000158014,76.182,43.544,3.331,245.214,29.244,802.429,14.72,29.207,14.714,17.322
ENSG00000158022,0,0,0.833,3.27,1.393,0.72,1.051,0,2.102,0
ENSG00000175087,389.115,487.696,338.068,467.541,238.131,547.438,219.744,591.936,229.122,404.516
ENSG00000197245,1.172,1.935,3.331,8.174,1.393,8.644,3.154,1.947,1.051,3.057
ENSG00000282872,0,0,0,1.635,0,2.881,0,2.921,0,0
ENSG00000236782,2.344,4.838,1.665,4.087,4.178,7.203,3.154,3.894,0,4.076
ENSG00000142684,641.102,864.112,835.177,473.262,760.347,922.001,288.086,684.427,532.867,874.243
ENSG00000142675,1432.223,1272.461,630.338,44.138,1458.029,538.794,391.124,797.362,263.806,295.49
ENSG00000188782,0,0,0,0,0,0.72,2.103,2.921,0,3.057
ENSG00000236155,5.86,2.903,3.331,8.991,15.318,27.372,15.771,25.313,2.102,52.984
ENSG00000278572,30.473,35.803,49.128,16.348,26.459,10.805,36.799,18.498,35.735,14.265
ENSG00000130695,697.359,508.984,927.605,1514.603,807.695,1228.854,587.737,841.173,371.01,893.603
ENSG00000142669,5486.283,5600.764,10223.636,11904.307,6464.346,12178.333,2194.287,2603.352,1920.214,3786.349
ENSG00000158062,1086.474,1475.668,1105.798,1498.256,1311.808,1771.25,627.69,1339.646,273.265,410.629
ENSG00000169442,38.677,23.224,0.833,89.094,105.836,162.791,211.333,2.921,1.051,0
ENSG00000176092,201.59,68.703,414.674,196.171,201.924,1751.801,155.608,37.97,80.929,74.382
ENSG00000176083,0,2.903,0,0,0,0,0,0,0,0
ENSG00000131914,0,2.903,0.833,0.817,0,5.763,10.514,0,1.051,2.038
ENSG00000117682,1494.341,1051.837,1151.595,1026.628,1604.25,1650.237,333.296,1044.651,522.357,638.87
ENSG00000223583,8.204,1.935,11.658,3.27,8.355,2.161,12.617,3.894,1.051,3.057
ENSG00000225891,1.172,0,0,3.27,1.393,1.441,0,0,0,0
